godel,entity_type,entity_path,primes,zk_url
71,tool,"visualize_harmonics.pl","[71]",https://github.com/Escaped-RDFa/namespace?row=371&file=generated/godel_lattice.parquet&freq=440.00&proof=2d0c
71,tool,"ziggurat_tower.pl","[71]",https://github.com/Escaped-RDFa/namespace?row=372&file=generated/godel_lattice.parquet&freq=880.00&proof=2d2b
71,tool,"zk_witness_system.pl","[71]",https://github.com/Escaped-RDFa/namespace?row=373&file=generated/godel_lattice.parquet&freq=440.00&proof=2d4a
71,tool,"zkml_seed.pl","[71]",https://github.com/Escaped-RDFa/namespace?row=374&file=generated/godel_lattice.parquet&freq=440.00&proof=2d69
71,tool,"zkprologml.pl","[71]",https://github.com/Escaped-RDFa/namespace?row=375&file=generated/godel_lattice.parquet&freq=440.00&proof=2d88
71,tool,"zkprologml_fork.pl","[71]",https://github.com/Escaped-RDFa/namespace?row=376&file=generated/godel_lattice.parquet&freq=987.77&proof=2da7
71,tool,"zkprologml_metacoq_equiv.pl","[71]",https://github.com/Escaped-RDFa/namespace?row=377&file=generated/godel_lattice.parquet&freq=440.00&proof=2dc6
95,file,"generated/audio_features.csv","[5,19]",https://github.com/Escaped-RDFa/namespace?row=378&file=generated/godel_lattice.parquet&freq=440.00&proof=2de5
95,file,"generated/closed_loop_heat.csv","[5,19]",https://github.com/Escaped-RDFa/namespace?row=379&file=generated/godel_lattice.parquet&freq=440.00&proof=2e04
95,file,"generated/godel_lattice.csv","[5,19]",https://github.com/Escaped-RDFa/namespace?row=380&file=generated/godel_lattice.parquet&freq=440.00&proof=2e23
95,file,"generated/prime_harmonics.csv","[5,19]",https://github.com/Escaped-RDFa/namespace?row=381&file=generated/godel_lattice.parquet&freq=440.00&proof=2e42
95,file,"generated/shard_manifest.csv","[5,19]",https://github.com/Escaped-RDFa/namespace?row=382&file=generated/godel_lattice.parquet&freq=1046.50&proof=2e61
95,file,"generated/tool_index.csv","[5,19]",https://github.com/Escaped-RDFa/namespace?row=383&file=generated/godel_lattice.parquet&freq=440.00&proof=2e80
589,parquet,"generated/audio_features.parquet","[19,31]",https://github.com/Escaped-RDFa/namespace?row=384&file=generated/godel_lattice.parquet&freq=1174.66&proof=2e9f
